2020-05-02 05:32:48 status half-installed libnm0:amd64 1.22.10-1ubuntu1
2020-05-02 05:32:49 status unpacked libnm0:amd64 1.22.10-1ubuntu1
2020-05-02 05:32:49 install libpolkit-agent-1-0:amd64 <none> 0.105-26ubuntu1
2020-05-02 05:32:49 status half-installed libpolkit-agent-1-0:amd64 0.105-26ubuntu1
2020-05-02 05:32:49 status unpacked libpolkit-agent-1-0:amd64 0.105-26ubuntu1
2020-05-02 05:32:49 install libteamdctl0:amd64 <none> 1.30-1
2020-05-02 05:32:49 status half-installed libteamdctl0:amd64 1.30-1
2020-05-02 05:32:49 status unpacked libteamdctl0:amd64 1.30-1
2020-05-02 05:32:49 install libnl-3-200:amd64 <none> 3.4.0-1
2020-05-02 05:32:49 status half-installed libnl-3-200:amd64 3.4.0-1
2020-05-02 05:32:49 status unpacked libnl-3-200:amd64 3.4.0-1
2020-05-02 05:32:49 install libnl-genl-3-200:amd64 <none> 3.4.0-1
2020-05-02 05:32:49 status half-installed libnl-genl-3-200:amd64 3.4.0-1
2020-05-02 05:32:49 status unpacked libnl-genl-3-200:amd64 3.4.0-1
2020-05-02 05:32:49 install libnl-route-3-200:amd64 <none> 3.4.0-1
2020-05-02 05:32:49 status half-installed libnl-route-3-200:amd64 3.4.0-1
2020-05-02 05:32:49 status unpacked libnl-route-3-200:amd64 3.4.0-1
2020-05-02 05:32:49 install libpcsclite1:amd64 <none> 1.8.26-3
2020-05-02 05:32:49 status half-installed libpcsclite1:amd64 1.8.26-3
2020-05-02 05:32:49 status unpacked libpcsclite1:amd64 1.8.26-3
2020-05-02 05:32:49 install wpasupplicant:amd64 <none> 2:2.9-1ubuntu4
2020-05-02 05:32:49 status half-installed wpasupplicant:amd64 2:2.9-1ubuntu4
2020-05-02 05:32:50 status unpacked wpasupplicant:amd64 2:2.9-1ubuntu4
2020-05-02 05:32:50 install policykit-1:amd64 <none> 0.105-26ubuntu1
2020-05-02 05:32:50 status half-installed policykit-1:amd64 0.105-26ubuntu1
2020-05-02 05:32:50 status triggers-pending dbus:amd64 1.12.16-2ubuntu2
2020-05-02 05:32:50 status unpacked policykit-1:amd64 0.105-26ubuntu1
2020-05-02 05:32:50 install network-manager:amd64 <none> 1.22.10-1ubuntu1
2020-05-02 05:32:50 status half-installed network-manager:amd64 1.22.10-1ubuntu1
2020-05-02 05:32:51 status unpacked network-manager:amd64 1.22.10-1ubuntu1
2020-05-02 05:32:51 install hdparm:amd64 <none> 9.58+ds-4
2020-05-02 05:32:51 status half-installed hdparm:amd64 9.58+ds-4
2020-05-02 05:32:51 status unpacked hdparm:amd64 9.58+ds-4
2020-05-02 05:32:51 install iw:amd64 <none> 5.4-1
2020-05-02 05:32:51 status half-installed iw:amd64 5.4-1
2020-05-02 05:32:51 status unpacked iw:amd64 5.4-1
2020-05-02 05:32:51 install libiw30:amd64 <none> 30~pre9-13ubuntu1
2020-05-02 05:32:51 status half-installed libiw30:amd64 30~pre9-13ubuntu1
2020-05-02 05:32:51 status unpacked libiw30:amd64 30~pre9-13ubuntu1
2020-05-02 05:32:51 install wireless-tools:amd64 <none> 30~pre9-13ubuntu1
2020-05-02 05:32:51 status half-installed wireless-tools:amd64 30~pre9-13ubuntu1
2020-05-02 05:32:51 status unpacked wireless-tools:amd64 30~pre9-13ubuntu1
2020-05-02 05:32:51 install pci.ids:all <none> 0.0~2020.03.20-1
2020-05-02 05:32:51 status half-installed pci.ids:all 0.0~2020.03.20-1
2020-05-02 05:32:51 status unpacked pci.ids:all 0.0~2020.03.20-1
2020-05-02 05:32:52 install libpci3:amd64 <none> 1:3.6.4-1
2020-05-02 05:32:52 status half-installed libpci3:amd64 1:3.6.4-1
2020-05-02 05:32:52 status unpacked libpci3:amd64 1:3.6.4-1
2020-05-02 05:32:52 install pciutils:amd64 <none> 1:3.6.4-1
2020-05-02 05:32:52 status half-installed pciutils:amd64 1:3.6.4-1
2020-05-02 05:32:52 status unpacked pciutils:amd64 1:3.6.4-1
2020-05-02 05:32:52 install rfkill:amd64 <none> 2.34-0.1ubuntu9
2020-05-02 05:32:52 status half-installed rfkill:amd64 2.34-0.1ubuntu9
2020-05-02 05:32:52 status unpacked rfkill:amd64 2.34-0.1ubuntu9
2020-05-02 05:32:52 install libusb-1.0-0:amd64 <none> 2:1.0.23-2build1
2020-05-02 05:32:52 status half-installed libusb-1.0-0:amd64 2:1.0.23-2build1
2020-05-02 05:32:52 status unpacked libusb-1.0-0:amd64 2:1.0.23-2build1
2020-05-02 05:32:52 install usb.ids:all <none> 2020.03.19-1
2020-05-02 05:32:52 status half-installed usb.ids:all 2020.03.19-1
2020-05-02 05:32:52 status unpacked usb.ids:all 2020.03.19-1
2020-05-02 05:32:52 install usbutils:amd64 <none> 1:012-2
2020-05-02 05:32:52 status half-installed usbutils:amd64 1:012-2
2020-05-02 05:32:52 status unpacked usbutils:amd64 1:012-2
2020-05-02 05:32:52 install tlp:all <none> 1.3.1-2
2020-05-02 05:32:52 status half-installed tlp:all 1.3.1-2
2020-05-02 05:32:52 status unpacked tlp:all 1.3.1-2
2020-05-02 05:32:52 install tlp-rdw:all <none> 1.3.1-2
2020-05-02 05:32:52 status half-installed tlp-rdw:all 1.3.1-2
2020-05-02 05:32:52 status unpacked tlp-rdw:all 1.3.1-2
2020-05-02 05:32:52 install python3-xkit:all <none> 0.5.0ubuntu4
2020-05-02 05:32:52 status half-installed python3-xkit:all 0.5.0ubuntu4
2020-05-02 05:32:52 status unpacked python3-xkit:all 0.5.0ubuntu4
2020-05-02 05:32:53 install libatopology2:amd64 <none> 1.2.2-2.1
2020-05-02 05:32:53 status half-installed libatopology2:amd64 1.2.2-2.1
2020-05-02 05:32:53 status unpacked libatopology2:amd64 1.2.2-2.1
2020-05-02 05:32:53 install libfftw3-single3:amd64 <none> 3.3.8-2ubuntu1
2020-05-02 05:32:53 status half-installed libfftw3-single3:amd64 3.3.8-2ubuntu1
2020-05-02 05:32:53 status unpacked libfftw3-single3:amd64 3.3.8-2ubuntu1
2020-05-02 05:32:53 install alsa-utils:amd64 <none> 1.2.2-1ubuntu1
2020-05-02 05:32:53 status half-installed alsa-utils:amd64 1.2.2-1ubuntu1
2020-05-02 05:32:53 status unpacked alsa-utils:amd64 1.2.2-1ubuntu1
2020-05-02 05:32:53 install ubuntu-drivers-common:amd64 <none> 1:0.8.1
2020-05-02 05:32:53 status half-installed ubuntu-drivers-common:amd64 1:0.8.1
2020-05-02 05:32:53 status unpacked ubuntu-drivers-common:amd64 1:0.8.1
2020-05-02 05:32:53 install python3-chardet:all <none> 3.0.4-4build1
2020-05-02 05:32:53 status half-installed python3-chardet:all 3.0.4-4build1
2020-05-02 05:32:53 status unpacked python3-chardet:all 3.0.4-4build1
2020-05-02 05:32:53 install python3-debian:all <none> 0.1.36ubuntu1
2020-05-02 05:32:53 status half-installed python3-debian:all 0.1.36ubuntu1
2020-05-02 05:32:53 status unpacked python3-debian:all 0.1.36ubuntu1
2020-05-02 05:32:53 install python3-debconf:all <none> 1.5.73
2020-05-02 05:32:53 status half-installed python3-debconf:all 1.5.73
2020-05-02 05:32:53 status unpacked python3-debconf:all 1.5.73
2020-05-02 05:32:54 install patch:amd64 <none> 2.7.6-6
2020-05-02 05:32:54 status half-installed patch:amd64 2.7.6-6
2020-05-02 05:32:54 status unpacked patch:amd64 2.7.6-6
2020-05-02 05:32:54 install python3-distro-info:all <none> 0.23ubuntu1
2020-05-02 05:32:54 status half-installed python3-distro-info:all 0.23ubuntu1
2020-05-02 05:32:54 status unpacked python3-distro-info:all 0.23ubuntu1
2020-05-02 05:32:54 install python3-distupgrade:all <none> 1:20.04.18
2020-05-02 05:32:54 status half-installed python3-distupgrade:all 1:20.04.18
2020-05-02 05:32:54 status unpacked python3-distupgrade:all 1:20.04.18
2020-05-02 05:32:54 install python3-update-manager:all <none> 1:20.04.9
2020-05-02 05:32:54 status half-installed python3-update-manager:all 1:20.04.9
2020-05-02 05:32:54 status unpacked python3-update-manager:all 1:20.04.9
2020-05-02 05:32:54 install ubuntu-release-upgrader-core:all <none> 1:20.04.18
2020-05-02 05:32:54 status half-installed ubuntu-release-upgrader-core:all 1:20.04.18
2020-05-02 05:32:54 status unpacked ubuntu-release-upgrader-core:all 1:20.04.18
2020-05-02 05:32:54 install update-manager-core:all <none> 1:20.04.9
2020-05-02 05:32:54 status half-installed update-manager-core:all 1:20.04.9
2020-05-02 05:32:54 status unpacked update-manager-core:all 1:20.04.9
2020-05-02 05:32:54 install update-notifier-common:all <none> 3.192.30
2020-05-02 05:32:54 status half-installed update-notifier-common:all 3.192.30
2020-05-02 05:32:54 status unpacked update-notifier-common:all 3.192.30
2020-05-02 05:32:54 install libwhoopsie0:amd64 <none> 0.2.69
2020-05-02 05:32:54 status half-installed libwhoopsie0:amd64 0.2.69
2020-05-02 05:32:54 status unpacked libwhoopsie0:amd64 0.2.69
2020-05-02 05:32:55 install whoopsie:amd64 <none> 0.2.69
2020-05-02 05:32:55 status half-installed whoopsie:amd64 0.2.69
2020-05-02 05:32:55 status unpacked whoopsie:amd64 0.2.69
2020-05-02 05:32:55 install liblmdb0:amd64 <none> 0.9.24-1
2020-05-02 05:32:55 status half-installed liblmdb0:amd64 0.9.24-1
2020-05-02 05:32:55 status unpacked liblmdb0:amd64 0.9.24-1
2020-05-02 05:32:55 install libldb2:amd64 <none> 2:2.0.10-0ubuntu0.20.04.1
2020-05-02 05:32:55 status half-installed libldb2:amd64 2:2.0.10-0ubuntu0.20.04.1
2020-05-02 05:32:55 status unpacked libldb2:amd64 2:2.0.10-0ubuntu0.20.04.1
2020-05-02 05:32:55 install libpython3.8:amd64 <none> 3.8.2-1ubuntu1.1
2020-05-02 05:32:55 status half-installed libpython3.8:amd64 3.8.2-1ubuntu1.1
2020-05-02 05:32:55 status unpacked libpython3.8:amd64 3.8.2-1ubuntu1.1
2020-05-02 05:32:55 install python3-talloc:amd64 <none> 2.3.0-3ubuntu1
2020-05-02 05:32:55 status half-installed python3-talloc:amd64 2.3.0-3ubuntu1
2020-05-02 05:32:55 status unpacked python3-talloc:amd64 2.3.0-3ubuntu1
2020-05-02 05:32:55 install samba-libs:amd64 <none> 2:4.11.6+dfsg-0ubuntu1.1
2020-05-02 05:32:55 status half-installed samba-libs:amd64 2:4.11.6+dfsg-0ubuntu1.1
2020-05-02 05:32:56 status unpacked samba-libs:amd64 2:4.11.6+dfsg-0ubuntu1.1
2020-05-02 05:32:56 install libsmbclient:amd64 <none> 2:4.11.6+dfsg-0ubuntu1.1
2020-05-02 05:32:56 status half-installed libsmbclient:amd64 2:4.11.6+dfsg-0ubuntu1.1
2020-05-02 05:32:56 status unpacked libsmbclient:amd64 2:4.11.6+dfsg-0ubuntu1.1
2020-05-02 05:32:57 install apparmor:amd64 <none> 2.13.3-7ubuntu5
2020-05-02 05:32:57 status half-installed apparmor:amd64 2.13.3-7ubuntu5
2020-05-02 05:32:57 status unpacked apparmor:amd64 2.13.3-7ubuntu5
2020-05-02 05:32:57 install bash-completion:all <none> 1:2.10-1ubuntu1
2020-05-02 05:32:57 status half-installed bash-completion:all 1:2.10-1ubuntu1
2020-05-02 05:32:59 status unpacked bash-completion:all 1:2.10-1ubuntu1
2020-05-02 05:32:59 install libmaxminddb0:amd64 <none> 1.4.2-0ubuntu1
2020-05-02 05:32:59 status half-installed libmaxminddb0:amd64 1.4.2-0ubuntu1
2020-05-02 05:32:59 status unpacked libmaxminddb0:amd64 1.4.2-0ubuntu1
2020-05-02 05:32:59 install libuv1:amd64 <none> 1.34.2-1ubuntu1
2020-05-02 05:32:59 status half-installed libuv1:amd64 1.34.2-1ubuntu1
2020-05-02 05:32:59 status unpacked libuv1:amd64 1.34.2-1ubuntu1
2020-05-02 05:32:59 install bind9-libs:amd64 <none> 1:9.16.1-0ubuntu2
2020-05-02 05:32:59 status half-installed bind9-libs:amd64 1:9.16.1-0ubuntu2
2020-05-02 05:32:59 status unpacked bind9-libs:amd64 1:9.16.1-0ubuntu2
2020-05-02 05:32:59 install bind9-host:amd64 <none> 1:9.16.1-0ubuntu2
2020-05-02 05:32:59 status half-installed bind9-host:amd64 1:9.16.1-0ubuntu2
2020-05-02 05:32:59 status unpacked bind9-host:amd64 1:9.16.1-0ubuntu2
2020-05-02 05:32:59 install libedit2:amd64 <none> 3.1-20191231-1
2020-05-02 05:32:59 status half-installed libedit2:amd64 3.1-20191231-1
2020-05-02 05:32:59 status unpacked libedit2:amd64 3.1-20191231-1
2020-05-02 05:33:00 install bind9-dnsutils:amd64 <none> 1:9.16.1-0ubuntu2
2020-05-02 05:33:00 status half-installed bind9-dnsutils:amd64 1:9.16.1-0ubuntu2
2020-05-02 05:33:00 status unpacked bind9-dnsutils:amd64 1:9.16.1-0ubuntu2
2020-05-02 05:33:00 install busybox-static:amd64 <none> 1:1.30.1-4ubuntu6
2020-05-02 05:33:00 status half-installed busybox-static:amd64 1:1.30.1-4ubuntu6
2020-05-02 05:33:00 status unpacked busybox-static:amd64 1:1.30.1-4ubuntu6
2020-05-02 05:33:00 install python3-gdbm:amd64 <none> 3.8.2-1ubuntu1
2020-05-02 05:33:00 status half-installed python3-gdbm:amd64 3.8.2-1ubuntu1
2020-05-02 05:33:00 status unpacked python3-gdbm:amd64 3.8.2-1ubuntu1
2020-05-02 05:33:00 install python3-commandnotfound:all <none> 20.04.2
2020-05-02 05:33:00 status half-installed python3-commandnotfound:all 20.04.2
2020-05-02 05:33:00 status unpacked python3-commandnotfound:all 20.04.2
2020-05-02 05:33:00 install command-not-found:all <none> 20.04.2
2020-05-02 05:33:00 status half-installed command-not-found:all 20.04.2
2020-05-02 05:33:00 status unpacked command-not-found:all 20.04.2
2020-05-02 05:33:00 install cpio:amd64 <none> 2.13+dfsg-2
2020-05-02 05:33:00 status half-installed cpio:amd64 2.13+dfsg-2
2020-05-02 05:33:00 status unpacked cpio:amd64 2.13+dfsg-2
2020-05-02 05:33:00 install dmidecode:amd64 <none> 3.2-3
2020-05-02 05:33:00 status half-installed dmidecode:amd64 3.2-3
2020-05-02 05:33:00 status unpacked dmidecode:amd64 3.2-3
2020-05-02 05:33:00 install dosfstools:amd64 <none> 4.1-2
2020-05-02 05:33:00 status half-installed dosfstools:amd64 4.1-2
2020-05-02 05:33:00 status unpacked dosfstools:amd64 4.1-2
2020-05-02 05:33:00 install ed:amd64 <none> 1.16-1
2020-05-02 05:33:00 status half-installed ed:amd64 1.16-1
2020-05-02 05:33:00 status triggers-pending install-info:amd64 6.7.0.dfsg.2-5
2020-05-02 05:33:00 status unpacked ed:amd64 1.16-1
2020-05-02 05:33:00 install friendly-recovery:all <none> 0.2.41
2020-05-02 05:33:00 status half-installed friendly-recovery:all 0.2.41
2020-05-02 05:33:01 status unpacked friendly-recovery:all 0.2.41
2020-05-02 05:33:01 install ftp:amd64 <none> 0.17-34.1
2020-05-02 05:33:01 status half-installed ftp:amd64 0.17-34.1
2020-05-02 05:33:01 status unpacked ftp:amd64 0.17-34.1
2020-05-02 05:33:01 install gettext-base:amd64 <none> 0.19.8.1-10build1
2020-05-02 05:33:01 status half-installed gettext-base:amd64 0.19.8.1-10build1
2020-05-02 05:33:01 status unpacked gettext-base:amd64 0.19.8.1-10build1
2020-05-02 05:33:01 install info:amd64 <none> 6.7.0.dfsg.2-5
2020-05-02 05:33:01 status half-installed info:amd64 6.7.0.dfsg.2-5
2020-05-02 05:33:01 status triggers-pending mime-support:all 3.64ubuntu1
2020-05-02 05:33:01 status unpacked info:amd64 6.7.0.dfsg.2-5
2020-05-02 05:33:01 install libip6tc2:amd64 <none> 1.8.4-3ubuntu2
2020-05-02 05:33:01 status half-installed libip6tc2:amd64 1.8.4-3ubuntu2
2020-05-02 05:33:01 status unpacked libip6tc2:amd64 1.8.4-3ubuntu2
2020-05-02 05:33:01 install libnfnetlink0:amd64 <none> 1.0.1-3build1
2020-05-02 05:33:01 status half-installed libnfnetlink0:amd64 1.0.1-3build1
2020-05-02 05:33:01 status unpacked libnfnetlink0:amd64 1.0.1-3build1
2020-05-02 05:33:01 install libnetfilter-conntrack3:amd64 <none> 1.0.7-2
2020-05-02 05:33:01 status half-installed libnetfilter-conntrack3:amd64 1.0.7-2
2020-05-02 05:33:01 status unpacked libnetfilter-conntrack3:amd64 1.0.7-2
2020-05-02 05:33:01 install libnftnl11:amd64 <none> 1.1.5-1
2020-05-02 05:33:01 status half-installed libnftnl11:amd64 1.1.5-1
2020-05-02 05:33:01 status unpacked libnftnl11:amd64 1.1.5-1
2020-05-02 05:33:01 install iptables:amd64 <none> 1.8.4-3ubuntu2
2020-05-02 05:33:01 status half-installed iptables:amd64 1.8.4-3ubuntu2
2020-05-02 05:33:01 status unpacked iptables:amd64 1.8.4-3ubuntu2
2020-05-02 05:33:01 install iputils-tracepath:amd64 <none> 3:20190709-3
2020-05-02 05:33:01 status half-installed iputils-tracepath:amd64 3:20190709-3
2020-05-02 05:33:02 status unpacked iputils-tracepath:amd64 3:20190709-3
2020-05-02 05:33:02 install krb5-locales:all <none> 1.17-6ubuntu4
2020-05-02 05:33:02 status half-installed krb5-locales:all 1.17-6ubuntu4
2020-05-02 05:33:02 status unpacked krb5-locales:all 1.17-6ubuntu4
2020-05-02 05:33:02 install libcbor0.6:amd64 <none> 0.6.0-0ubuntu1
2020-05-02 05:33:02 status half-installed libcbor0.6:amd64 0.6.0-0ubuntu1
2020-05-02 05:33:02 status unpacked libcbor0.6:amd64 0.6.0-0ubuntu1
2020-05-02 05:33:02 install libfido2-1:amd64 <none> 1.3.1-1ubuntu2
2020-05-02 05:33:02 status half-installed libfido2-1:amd64 1.3.1-1ubuntu2
2020-05-02 05:33:02 status unpacked libfido2-1:amd64 1.3.1-1ubuntu2
2020-05-02 05:33:02 install libparted2:amd64 <none> 3.3-4
2020-05-02 05:33:02 status half-installed libparted2:amd64 3.3-4
2020-05-02 05:33:02 status unpacked libparted2:amd64 3.3-4
2020-05-02 05:33:02 install libpcap0.8:amd64 <none> 1.9.1-3
2020-05-02 05:33:02 status half-installed libpcap0.8:amd64 1.9.1-3
2020-05-02 05:33:02 status unpacked libpcap0.8:amd64 1.9.1-3
2020-05-02 05:33:02 install libplymouth5:amd64 <none> 0.9.4git20200323-0ubuntu6
2020-05-02 05:33:02 status half-installed libplymouth5:amd64 0.9.4git20200323-0ubuntu6
2020-05-02 05:33:02 status unpacked libplymouth5:amd64 0.9.4git20200323-0ubuntu6
2020-05-02 05:33:02 install libxmuu1:amd64 <none> 2:1.1.3-0ubuntu1
2020-05-02 05:33:02 status half-installed libxmuu1:amd64 2:1.1.3-0ubuntu1
2020-05-02 05:33:02 status unpacked libxmuu1:amd64 2:1.1.3-0ubuntu1
2020-05-02 05:33:02 install lshw:amd64 <none> 02.18.85-0.3ubuntu2
2020-05-02 05:33:02 status half-installed lshw:amd64 02.18.85-0.3ubuntu2
2020-05-02 05:33:02 status unpacked lshw:amd64 02.18.85-0.3ubuntu2
2020-05-02 05:33:02 install lsof:amd64 <none> 4.93.2+dfsg-1
2020-05-02 05:33:02 status half-installed lsof:amd64 4.93.2+dfsg-1
2020-05-02 05:33:02 status unpacked lsof:amd64 4.93.2+dfsg-1
2020-05-02 05:33:02 install ltrace:amd64 <none> 0.7.3-6.1ubuntu1
2020-05-02 05:33:02 status half-installed ltrace:amd64 0.7.3-6.1ubuntu1
2020-05-02 05:33:03 status unpacked ltrace:amd64 0.7.3-6.1ubuntu1
2020-05-02 05:33:03 install manpages:all <none> 5.05-1
2020-05-02 05:33:03 status half-installed manpages:all 5.05-1
2020-05-02 05:33:03 status unpacked manpages:all 5.05-1
2020-05-02 05:33:03 install mtr-tiny:amd64 <none> 0.93-1
2020-05-02 05:33:03 status half-installed mtr-tiny:amd64 0.93-1
2020-05-02 05:33:03 status unpacked mtr-tiny:amd64 0.93-1
2020-05-02 05:33:03 install nano:amd64 <none> 4.8-1ubuntu1
2020-05-02 05:33:03 status half-installed nano:amd64 4.8-1ubuntu1
2020-05-02 05:33:03 status unpacked nano:amd64 4.8-1ubuntu1
2020-05-02 05:33:03 install openssh-client:amd64 <none> 1:8.2p1-4
2020-05-02 05:33:03 status half-installed openssh-client:amd64 1:8.2p1-4
2020-05-02 05:33:03 status unpacked openssh-client:amd64 1:8.2p1-4
2020-05-02 05:33:03 install parted:amd64 <none> 3.3-4
2020-05-02 05:33:03 status half-installed parted:amd64 3.3-4
2020-05-02 05:33:03 status unpacked parted:amd64 3.3-4
2020-05-02 05:33:03 install plymouth:amd64 <none> 0.9.4git20200323-0ubuntu6
2020-05-02 05:33:03 status half-installed plymouth:amd64 0.9.4git20200323-0ubuntu6
2020-05-02 05:33:04 status unpacked plymouth:amd64 0.9.4git20200323-0ubuntu6
2020-05-02 05:33:04 install plymouth-theme-ubuntu-text:amd64 <none> 0.9.4git20200323-0ubuntu6
2020-05-02 05:33:04 status half-installed plymouth-theme-ubuntu-text:amd64 0.9.4git20200323-0ubuntu6
2020-05-02 05:33:04 status unpacked plymouth-theme-ubuntu-text:amd64 0.9.4git20200323-0ubuntu6
2020-05-02 05:33:04 install powermgmt-base:all <none> 1.36
2020-05-02 05:33:04 status half-installed powermgmt-base:all 1.36
2020-05-02 05:33:04 status unpacked powermgmt-base:all 1.36
2020-05-02 05:33:04 install psmisc:amd64 <none> 23.3-1
2020-05-02 05:33:04 status half-installed psmisc:amd64 23.3-1
2020-05-02 05:33:04 status unpacked psmisc:amd64 23.3-1
2020-05-02 05:33:04 install publicsuffix:all <none> 20200303.0012-1
2020-05-02 05:33:04 status half-installed publicsuffix:all 20200303.0012-1
2020-05-02 05:33:04 status unpacked publicsuffix:all 20200303.0012-1
2020-05-02 05:33:04 install libunwind8:amd64 <none> 1.2.1-9build1
2020-05-02 05:33:04 status half-installed libunwind8:amd64 1.2.1-9build1
2020-05-02 05:33:04 status unpacked libunwind8:amd64 1.2.1-9build1
2020-05-02 05:33:04 install strace:amd64 <none> 5.5-3ubuntu1
2020-05-02 05:33:04 status half-installed strace:amd64 5.5-3ubuntu1
2020-05-02 05:33:04 status unpacked strace:amd64 5.5-3ubuntu1
2020-05-02 05:33:04 install tcpdump:amd64 <none> 4.9.3-4
2020-05-02 05:33:04 status half-installed tcpdump:amd64 4.9.3-4
2020-05-02 05:33:04 status unpacked tcpdump:amd64 4.9.3-4
2020-05-02 05:33:04 install telnet:amd64 <none> 0.17-41.2build1
2020-05-02 05:33:04 status half-installed telnet:amd64 0.17-41.2build1
2020-05-02 05:33:04 status unpacked telnet:amd64 0.17-41.2build1
2020-05-02 05:33:04 install time:amd64 <none> 1.7-25.1build1
2020-05-02 05:33:04 status half-installed time:amd64 1.7-25.1build1
2020-05-02 05:33:04 status unpacked time:amd64 1.7-25.1build1
2020-05-02 05:33:05 install dnsutils:all <none> 1:9.16.1-0ubuntu2
2020-05-02 05:33:05 status half-installed dnsutils:all 1:9.16.1-0ubuntu2
2020-05-02 05:33:05 status unpacked dnsutils:all 1:9.16.1-0ubuntu2
2020-05-02 05:33:05 install wget:amd64 <none> 1.20.3-1ubuntu1
2020-05-02 05:33:05 status half-installed wget:amd64 1.20.3-1ubuntu1
2020-05-02 05:33:05 status unpacked wget:amd64 1.20.3-1ubuntu1
2020-05-02 05:33:05 install ubuntu-standard:amd64 <none> 1.450
2020-05-02 05:33:05 status half-installed ubuntu-standard:amd64 1.450
2020-05-02 05:33:05 status unpacked ubuntu-standard:amd64 1.450
2020-05-02 05:33:05 install ufw:all <none> 0.36-6
2020-05-02 05:33:05 status half-installed ufw:all 0.36-6
2020-05-02 05:33:05 status triggers-pending rsyslog:amd64 8.2001.0-1ubuntu1
2020-05-02 05:33:05 status unpacked ufw:all 0.36-6
2020-05-02 05:33:05 install xauth:amd64 <none> 1:1.1-0ubuntu1
2020-05-02 05:33:05 status half-installed xauth:amd64 1:1.1-0ubuntu1
2020-05-02 05:33:05 status unpacked xauth:amd64 1:1.1-0ubuntu1
2020-05-02 05:33:05 install acl:amd64 <none> 2.2.53-6
2020-05-02 05:33:05 status half-installed acl:amd64 2.2.53-6
2020-05-02 05:33:05 status unpacked acl:amd64 2.2.53-6
2020-05-02 05:33:05 install acpi-support:amd64 <none> 0.143
2020-05-02 05:33:05 status half-installed acpi-support:amd64 0.143
2020-05-02 05:33:05 status unpacked acpi-support:amd64 0.143
2020-05-02 05:33:05 install linux-sound-base:all <none> 1.0.25+dfsg-0ubuntu5
2020-05-02 05:33:05 status half-installed linux-sound-base:all 1.0.25+dfsg-0ubuntu5
2020-05-02 05:33:05 status unpacked linux-sound-base:all 1.0.25+dfsg-0ubuntu5
2020-05-02 05:33:06 install alsa-base:all <none> 1.0.25+dfsg-0ubuntu5
2020-05-02 05:33:06 status half-installed alsa-base:all 1.0.25+dfsg-0ubuntu5
2020-05-02 05:33:06 status unpacked alsa-base:all 1.0.25+dfsg-0ubuntu5
2020-05-02 05:33:06 install alsa-topology-conf:all <none> 1.2.2-1
2020-05-02 05:33:06 status half-installed alsa-topology-conf:all 1.2.2-1
2020-05-02 05:33:06 status unpacked alsa-topology-conf:all 1.2.2-1
2020-05-02 05:33:06 install alsa-ucm-conf:all <none> 1.2.2-1
2020-05-02 05:33:06 status half-installed alsa-ucm-conf:all 1.2.2-1
2020-05-02 05:33:06 status unpacked alsa-ucm-conf:all 1.2.2-1
2020-05-02 05:33:06 install anacron:amd64 <none> 2.3-29
2020-05-02 05:33:06 status half-installed anacron:amd64 2.3-29
2020-05-02 05:33:06 status unpacked anacron:amd64 2.3-29
2020-05-02 05:33:06 install apg:amd64 <none> 2.2.3.dfsg.1-5
2020-05-02 05:33:06 status half-installed apg:amd64 2.2.3.dfsg.1-5
2020-05-02 05:33:06 status unpacked apg:amd64 2.2.3.dfsg.1-5
2020-05-02 05:33:06 install app-install-data-partner:all <none> 19.04
2020-05-02 05:33:06 status half-installed app-install-data-partner:all 19.04
2020-05-02 05:33:06 status unpacked app-install-data-partner:all 19.04
2020-05-02 05:33:06 install python3-httplib2:all <none> 0.14.0-1ubuntu1
2020-05-02 05:33:06 status half-installed python3-httplib2:all 0.14.0-1ubuntu1
2020-05-02 05:33:06 status unpacked python3-httplib2:all 0.14.0-1ubuntu1
2020-05-02 05:33:06 install python3-problem-report:all <none> 2.20.11-0ubuntu27
2020-05-02 05:33:06 status half-installed python3-problem-report:all 2.20.11-0ubuntu27
2020-05-02 05:33:06 status unpacked python3-problem-report:all 2.20.11-0ubuntu27
2020-05-02 05:33:06 install python3-certifi:all <none> 2019.11.28-1
2020-05-02 05:33:06 status half-installed python3-certifi:all 2019.11.28-1
2020-05-02 05:33:06 status unpacked python3-certifi:all 2019.11.28-1
2020-05-02 05:33:06 install python3-idna:all <none> 2.8-1
2020-05-02 05:33:06 status half-installed python3-idna:all 2.8-1
2020-05-02 05:33:06 status unpacked python3-idna:all 2.8-1
2020-05-02 05:33:06 install python3-urllib3:all <none> 1.25.8-2
2020-05-02 05:33:06 status half-installed python3-urllib3:all 1.25.8-2
2020-05-02 05:33:06 status unpacked python3-urllib3:all 1.25.8-2
2020-05-02 05:33:07 install python3-requests:all <none> 2.22.0-2ubuntu1
2020-05-02 05:33:07 status half-installed python3-requests:all 2.22.0-2ubuntu1
2020-05-02 05:33:07 status unpacked python3-requests:all 2.22.0-2ubuntu1
2020-05-02 05:33:07 install python3-requests-unixsocket:all <none> 0.2.0-2
2020-05-02 05:33:07 status half-installed python3-requests-unixsocket:all 0.2.0-2
2020-05-02 05:33:07 status unpacked python3-requests-unixsocket:all 0.2.0-2
2020-05-02 05:33:07 install python3-entrypoints:all <none> 0.3-2ubuntu1
2020-05-02 05:33:07 status half-installed python3-entrypoints:all 0.3-2ubuntu1
2020-05-02 05:33:07 status unpacked python3-entrypoints:all 0.3-2ubuntu1
